ReactionID	ReactionType	CatalystCoreDetail	CatalystCoreGeneric	Ligand	ReagentRaw	ReagentRole	Base	Solvent	Temperature_C	Time_h	Yield_%	ReactantSMILES	ProductSMILES	Reference	CondKey	CondSig	FamSig	RawCAS	RCTName	PROName	RGTName	CATName	SOLName	BASName
31-614-CAS-39786375	Buchwald	"[""Palladium""]"	"[""Pd""]"	"[""4-(Dimethylamino)pyridine""]"	"[""1333-74-0"", ""25952-53-8"", ""7732-18-5"", ""Hydrogen"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride"", ""Water""]"	"[""WORKUP""]"	[]	"[""141-78-6"", ""75-09-2"", ""Ethyl acetate"", ""Dichloromethane""]"	25.0	32.0	66	O=C(O)C/C=C/c1cccc(Cl)c1 . CNc1ccccc1	CN(C(=O)CCCc1cccc(Cl)c1)c1ccccc1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/4-(Dimethylamino)pyridine/1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride+1333-74-0+25952-53-8+7732-18-5+Hydrogen+Water/141-78-6+75-09-2+Dichloromethane+Ethyl acetate			RCT: 100-61-8 + 109-04-6 | PRO: 62093-17-8 | RGT: 1333-74-0 + 25952-53-8 + 7732-18-5 | CAT: 7440-05-3 + 1122-58-3 | SOL: 141-78-6 + 75-09-2	"[""100-61-8"", ""109-04-6""]"	"[""62093-17-8""]"	"[""1333-74-0"", ""25952-53-8"", ""7732-18-5""]"	"[""7440-05-3"", ""1122-58-3""]"	"[""141-78-6"", ""75-09-2""]"	[]
31-614-CAS-39786388	Buchwald	"[""Palladium""]"	"[""Pd""]"	"[""none""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0"", ""Hydrogen"", ""Methylmagnesium bromide"", ""Hydrochloric acid""]"	"[""UNK""]"	[]	"[""67-56-1"", ""60-29-7"", ""7732-18-5"", ""Methanol"", ""Diethyl ether"", ""Water""]"	0.0	32.0	75	COC(=O)C/C=C/c1cccc(Br)c1 . CNc1ccccc1	CN(C(=O)CCCc1cccc(Br)c1)c1ccccc1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/none/1333-74-0+75-16-1+7647-01-0+Hydrochloric acid+Hydrogen+Methylmagnesium bromide/60-29-7+67-56-1+7732-18-5+Diethyl ether+Methanol+Water			RCT: 94994-62-4 + 865805-26-1 | PRO: 3040156-64-4 | RGT: 1333-74-0 + 75-16-1 + 7647-01-0 | CAT: 7440-05-3 | SOL: 67-56-1 + 60-29-7 + 7732-18-5	"[""94994-62-4"", ""865805-26-1""]"	"[""3040156-64-4""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0""]"	"[""7440-05-3""]"	"[""67-56-1"", ""60-29-7"", ""7732-18-5""]"	[]
31-614-CAS-39786403	Buchwald	"[""Palladium""]"	"[""Pd""]"	"[""none""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0"", ""Hydrogen"", ""Methylmagnesium bromide"", ""Hydrochloric acid""]"	"[""UNK""]"	[]	"[""67-56-1"", ""60-29-7"", ""7732-18-5"", ""Methanol"", ""Diethyl ether"", ""Water""]"	0.0	32.0	86	COC(=O)C/C=C/c1ccccc1F . CNc1ccccc1	CN(C(=O)CCCc1ccccc1F)c1ccccc1	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/none/1333-74-0+75-16-1+7647-01-0+Hydrochloric acid+Hydrogen+Methylmagnesium bromide/60-29-7+67-56-1+7732-18-5+Diethyl ether+Methanol+Water			RCT: 3842-55-5 + 2237885-59-3 | PRO: 2598150-21-9 | RGT: 1333-74-0 + 75-16-1 + 7647-01-0 | CAT: 7440-05-3 | SOL: 67-56-1 + 60-29-7 + 7732-18-5	"[""3842-55-5"", ""2237885-59-3""]"	"[""2598150-21-9""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0""]"	"[""7440-05-3""]"	"[""67-56-1"", ""60-29-7"", ""7732-18-5""]"	[]
31-614-CAS-39786414	Buchwald	"[""Palladium""]"	"[""Pd""]"	"[""none""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0"", ""Hydrogen"", ""Methylmagnesium bromide"", ""Hydrochloric acid""]"	"[""UNK""]"	[]	"[""67-56-1"", ""60-29-7"", ""7732-18-5"", ""Methanol"", ""Diethyl ether"", ""Water""]"	0.0	32.0	73	CCOC(=O)CC/C=C\c1ccccc1Cl . CNc1ccccc1	CN(C(=O)CCCCc1ccccc1Cl)c1ccccc1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/none/1333-74-0+75-16-1+7647-01-0+Hydrochloric acid+Hydrogen+Methylmagnesium bromide/60-29-7+67-56-1+7732-18-5+Diethyl ether+Methanol+Water			RCT: 57260-71-6 + 2719823-83-1 | PRO: 2719823-68-2 | RGT: 1333-74-0 + 75-16-1 + 7647-01-0 | CAT: 7440-05-3 | SOL: 67-56-1 + 60-29-7 + 7732-18-5	"[""57260-71-6"", ""2719823-83-1""]"	"[""2719823-68-2""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0""]"	"[""7440-05-3""]"	"[""67-56-1"", ""60-29-7"", ""7732-18-5""]"	[]
31-614-CAS-39786418	Buchwald	"[""Palladium""]"	"[""Pd""]"	"[""none""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0"", ""Hydrogen"", ""Methylmagnesium bromide"", ""Hydrochloric acid""]"	"[""UNK""]"	[]	"[""67-56-1"", ""60-29-7"", ""7732-18-5"", ""Methanol"", ""Diethyl ether"", ""Water""]"	0.0	32.0	85	CCOC(=O)CC/C=C\c1ccccc1F . CNc1ccccc1	CN(C(=O)CCCCc1ccccc1F)c1ccccc1	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/none/1333-74-0+75-16-1+7647-01-0+Hydrochloric acid+Hydrogen+Methylmagnesium bromide/60-29-7+67-56-1+7732-18-5+Diethyl ether+Methanol+Water			RCT: 262-05-5 + 883499-24-9 | PRO: 2847791-14-2 | RGT: 1333-74-0 + 75-16-1 + 7647-01-0 | CAT: 7440-05-3 | SOL: 67-56-1 + 60-29-7 + 7732-18-5	"[""262-05-5"", ""883499-24-9""]"	"[""2847791-14-2""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0""]"	"[""7440-05-3""]"	"[""67-56-1"", ""60-29-7"", ""7732-18-5""]"	[]
31-614-CAS-39786419	Buchwald	"[""Palladium""]"	"[""Pd""]"	"[""none""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0"", ""Hydrogen"", ""Methylmagnesium bromide"", ""Hydrochloric acid""]"	"[""UNK""]"	[]	"[""67-56-1"", ""60-29-7"", ""7732-18-5"", ""Methanol"", ""Diethyl ether"", ""Water""]"	0.0	32.0	75	CCOC(=O)CCCCc1cccc(Cl)c1 . CNc1ccccc1	CN(C(=O)CCCCc1cccc(Cl)c1)c1ccccc1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/none/1333-74-0+75-16-1+7647-01-0+Hydrochloric acid+Hydrogen+Methylmagnesium bromide/60-29-7+67-56-1+7732-18-5+Diethyl ether+Methanol+Water			RCT: 92-84-2 + 1884490-99-6 | PRO: 2890190-56-2 | RGT: 1333-74-0 + 75-16-1 + 7647-01-0 | CAT: 7440-05-3 | SOL: 67-56-1 + 60-29-7 + 7732-18-5	"[""92-84-2"", ""1884490-99-6""]"	"[""2890190-56-2""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0""]"	"[""7440-05-3""]"	"[""67-56-1"", ""60-29-7"", ""7732-18-5""]"	[]
31-614-CAS-39786427	Buchwald	"[""Palladium""]"	"[""Pd""]"	"[""none""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0"", ""Hydrogen"", ""Methylmagnesium bromide"", ""Hydrochloric acid""]"	"[""UNK""]"	[]	"[""67-56-1"", ""60-29-7"", ""7732-18-5"", ""Methanol"", ""Diethyl ether"", ""Water""]"	0.0	32.0	72	CCOC(=O)CCCCc1ccccc1Br . CNc1ccccc1	CN(C(=O)CCCCc1ccccc1Br)c1ccccc1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/none/1333-74-0+75-16-1+7647-01-0+Hydrochloric acid+Hydrogen+Methylmagnesium bromide/60-29-7+67-56-1+7732-18-5+Diethyl ether+Methanol+Water			RCT: 16097-64-6 + 864754-16-5 + 1877329-24-2 | PRO: 2568609-02-7 | RGT: 1333-74-0 + 75-16-1 + 7647-01-0 | CAT: 7440-05-3 | SOL: 67-56-1 + 60-29-7 + 7732-18-5	"[""16097-64-6"", ""864754-16-5"", ""1877329-24-2""]"	"[""2568609-02-7""]"	"[""1333-74-0"", ""75-16-1"", ""7647-01-0""]"	"[""7440-05-3""]"	"[""67-56-1"", ""60-29-7"", ""7732-18-5""]"	[]
31-614-CAS-39795706	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""123-91-1"", ""1"", ""4-Dioxane""]"	100.0	25.0	88	FC(F)(F)c1ccc(Br)cc1 . CC(C)(C)OC(=O)N1CCC2(CCNC2=O)CC1	CC(C)(C)OC(=O)N1CCC2(CC1)CCN(c1ccc(C(F)(F)F)cc1)C2=O	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/534-17-8+Cesium carbonate/1+123-91-1+4-Dioxane			RCT: 624-28-2 + 17422-33-2 + 73852-19-4 | PRO: 2738883-69-5 | RGT: 534-17-8 | CAT: 51364-51-3 + 161265-03-8 | SOL: 123-91-1	"[""624-28-2"", ""17422-33-2"", ""73852-19-4""]"	"[""2738883-69-5""]"	"[""534-17-8""]"	"[""51364-51-3"", ""161265-03-8""]"	"[""123-91-1""]"	"[""Cesium carbonate""]"
31-614-CAS-39857143	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""X-Phos""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""123-91-1"", ""1"", ""4-Dioxane""]"		16.0	83	CC(C)(C)OC(=O)N1CCNCC1 . COC(=O)c1ccc(F)c(Br)c1	COC(=O)c1ccc(F)c(N2CCN(C(=O)OC(C)(C)C)CC2)c1	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/X-Phos/534-17-8+Cesium carbonate/1+123-91-1+4-Dioxane			RCT: 626-55-1 + 91188-13-5 | PRO: 2102183-85-5 | RGT: 534-17-8 | CAT: 51364-51-3 + 564483-18-7 | SOL: 123-91-1	"[""626-55-1"", ""91188-13-5""]"	"[""2102183-85-5""]"	"[""534-17-8""]"	"[""51364-51-3"", ""564483-18-7""]"	"[""123-91-1""]"	"[""Cesium carbonate""]"
31-614-CAS-39885386	Buchwald	"[""1′-biphenyl]-2-yl]dicyclohexylphosphine-κP](methanesulfonato-κO)palladium""]"	"[""Pd""]"	"[""[2′-(Amino-κN)[1"", ""1′-biphenyl]-2-yl-κC][[2′"", ""6′-bis(1-methylethoxy)[1""]"	"[""865-48-5"", ""Sodium tert-butoxide""]"	"[""BASE""]"	"[""Sodium tert-butoxide""]"	"[""109-99-9"", ""Tetrahydrofuran""]"	100.0	2.0	56	CNC . Cc1c([C@@H](C)Nc2nnc(C)c3ccc(Br)cc23)cccc1C(F)(F)F	Cc1c([C@@H](C)Nc2nnc(C)c3ccc(N(C)C)cc23)cccc1C(F)(F)F	Journal of the American Chemical Society (2024), 146(48), 33035-33047. | Raguram, Elaine Reichert; et al | Journal of the American Chemical Society (2024), 146(48), 33035-33047.	Pd/1′-biphenyl]-2-yl-κC][[2′+6′-bis(1-methylethoxy)[1+[2′-(Amino-κN)[1/865-48-5+Sodium tert-butoxide/109-99-9+Tetrahydrofuran			RCT: 66003-76-7 + 331270-58-7 | PRO: 2744195-95-5 | RGT: 865-48-5 | CAT: 1445085-77-7 | SOL: 109-99-9	"[""66003-76-7"", ""331270-58-7""]"	"[""2744195-95-5""]"	"[""865-48-5""]"	"[""1445085-77-7""]"	"[""109-99-9""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-39885388	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""[2′"", ""6′-Bis(1-methylethoxy)[1"", ""1′-biphenyl]-2-yl]dicyclohexylphosphine""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""109-99-9"", ""Tetrahydrofuran""]"	80.0	13.0	59	C1CNCCN1 . Cc1c([C@@H](C)Nc2nnc(C)c3ccc(Br)cc23)cccc1C(F)(F)F	Cc1c([C@@H](C)Nc2nnc(C)c3ccc(N4CCNCC4)cc23)cccc1C(F)(F)F	Journal of the American Chemical Society (2024), 146(48), 33035-33047. | Raguram, Elaine Reichert; et al | Journal of the American Chemical Society (2024), 146(48), 33035-33047.	Pd/1′-biphenyl]-2-yl]dicyclohexylphosphine+6′-Bis(1-methylethoxy)[1+[2′/534-17-8+Cesium carbonate/109-99-9+Tetrahydrofuran			RCT: 101-70-2 + 28320-32-3 | PRO: 2410736-37-5 | RGT: 534-17-8 | CAT: 51364-51-3 + 787618-22-8 | SOL: 109-99-9	"[""101-70-2"", ""28320-32-3""]"	"[""2410736-37-5""]"	"[""534-17-8""]"	"[""51364-51-3"", ""787618-22-8""]"	"[""109-99-9""]"	"[""Cesium carbonate""]"
31-614-CAS-39885403	Buchwald	"[""1′-biphenyl]-2-yl]dicyclohexylphosphine-κP](methanesulfonato-κO)palladium""]"	"[""Pd""]"	"[""[2′-(Amino-κN)[1"", ""1′-biphenyl]-2-yl-κC][[2′"", ""6′-bis(1-methylethoxy)[1""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""123-91-1"", ""1"", ""4-Dioxane""]"	110.0	3.0	94	CC(C)(C)OC(=O)N1CCNCC1 . COc1nnc(N[C@H](C)c2cccc(C(F)(F)F)c2C)c2cc(Br)ccc12	COc1nnc(N[C@H](C)c2cccc(C(F)(F)F)c2C)c2cc(N3CCN(C(=O)OC(C)(C)C)CC3)ccc12	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/1′-biphenyl]-2-yl-κC][[2′+6′-bis(1-methylethoxy)[1+[2′-(Amino-κN)[1/534-17-8+Cesium carbonate/1+123-91-1+4-Dioxane			RCT: 591-50-4 + 1354779-22-8 + 1957190-76-9 | PRO: 2377748-49-5 | RGT: 534-17-8 | CAT: 1445085-77-7 | SOL: 123-91-1	"[""591-50-4"", ""1354779-22-8"", ""1957190-76-9""]"	"[""2377748-49-5""]"	"[""534-17-8""]"	"[""1445085-77-7""]"	"[""123-91-1""]"	"[""Cesium carbonate""]"
31-614-CAS-39885405	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""[2′"", ""6′-Bis(1-methylethoxy)[1"", ""1′-biphenyl]-2-yl]dicyclohexylphosphine""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""123-91-1"", ""1"", ""4-Dioxane""]"	100.0	2.0	88	CC(C)(C)OC(=O)N1CCNCC1.Cl . Cc1c([C@@H](C)Nc2nnc(C(F)(F)F)c3ccc(Br)cc23)cccc1C(F)(F)F	Cc1c([C@@H](C)Nc2nnc(C(F)(F)F)c3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc23)cccc1C(F)(F)F	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/1′-biphenyl]-2-yl]dicyclohexylphosphine+6′-Bis(1-methylethoxy)[1+[2′/534-17-8+Cesium carbonate/1+123-91-1+4-Dioxane			RCT: 110-91-8 + 3029239-97-9 | PRO: 3029239-99-1 | RGT: 534-17-8 | CAT: 51364-51-3 + 787618-22-8 | SOL: 123-91-1	"[""110-91-8"", ""3029239-97-9""]"	"[""3029239-99-1""]"	"[""534-17-8""]"	"[""51364-51-3"", ""787618-22-8""]"	"[""123-91-1""]"	"[""Cesium carbonate""]"
31-614-CAS-39885421	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""[2′"", ""6′-Bis(1-methylethoxy)[1"", ""1′-biphenyl]-2-yl]dicyclohexylphosphine""]"	"[""865-47-4"", ""Potassium tert-butoxide""]"	"[""BASE""]"	"[""Potassium tert-butoxide""]"	"[""123-91-1"", ""1"", ""4-Dioxane""]"	110.0	3.0	66	CC(C)(C)OC(=O)N1CCNCC1 . Cc1n[nH]c(=O)c2cc(Cl)ncc12	Cc1n[nH]c(=O)c2cc(N3CCN(C(=O)OC(C)(C)C)CC3)ncc12	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1′-biphenyl]-2-yl]dicyclohexylphosphine+6′-Bis(1-methylethoxy)[1+[2′/865-47-4+Potassium tert-butoxide/1+123-91-1+4-Dioxane			RCT: 110-91-8 + 2685867-99-4 | PRO: 2685868-03-3 | RGT: 865-47-4 | CAT: 51364-51-3 + 787618-22-8 | SOL: 123-91-1	"[""110-91-8"", ""2685867-99-4""]"	"[""2685868-03-3""]"	"[""865-47-4""]"	"[""51364-51-3"", ""787618-22-8""]"	"[""123-91-1""]"	"[""Potassium tert-butoxide""]"
31-614-CAS-39885501	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""[2′"", ""6′-Bis(1-methylethoxy)[1"", ""1′-biphenyl]-2-yl]dicyclohexylphosphine""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""123-91-1"", ""1"", ""4-Dioxane""]"	100.0	1.0	87	C1CNCCN1 . COc1nnc(N[C@H](C)c2cccc(C(F)(F)F)c2C)c2cc(Br)ccc12	COc1nnc(N[C@H](C)c2cccc(C(F)(F)F)c2C)c2cc(N3CCNCC3)ccc12	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/1′-biphenyl]-2-yl]dicyclohexylphosphine+6′-Bis(1-methylethoxy)[1+[2′/534-17-8+Cesium carbonate/1+123-91-1+4-Dioxane			RCT: 6267-02-3 + 2598154-20-0 | PRO: 2598154-31-3 | RGT: 534-17-8 | CAT: 51364-51-3 + 787618-22-8 | SOL: 123-91-1	"[""6267-02-3"", ""2598154-20-0""]"	"[""2598154-31-3""]"	"[""534-17-8""]"	"[""51364-51-3"", ""787618-22-8""]"	"[""123-91-1""]"	"[""Cesium carbonate""]"
31-614-CAS-39925915	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""109-99-9"", ""Tetrahydrofuran""]"	70.0	21.0	60	CC(C)(C)OC(=O)N1CCNCC1 . FC(F)(F)c1ccc(Br)cn1	CC(C)(C)OC(=O)N1CCN(c2ccc(C(F)(F)F)nc2)CC1	Journal of the American Chemical Society (2024), 146(48), 33035-33047. | Raguram, Elaine Reichert; et al | Journal of the American Chemical Society (2024), 146(48), 33035-33047.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/534-17-8+Cesium carbonate/109-99-9+Tetrahydrofuran			RCT: 1073-69-4 + 3433-80-5 | PRO: 61073-53-8 | RGT: 534-17-8 | CAT: 51364-51-3 + 161265-03-8 | SOL: 109-99-9	"[""1073-69-4"", ""3433-80-5""]"	"[""61073-53-8""]"	"[""534-17-8""]"	"[""51364-51-3"", ""161265-03-8""]"	"[""109-99-9""]"	"[""Cesium carbonate""]"
31-614-CAS-39930962	Buchwald	"[""Palladium""]"	"[""Pd""]"	"[""tris[μ-[(1"", ""2-η:4"", ""5-η)-(1E"", ""4E)-1"", ""5-diphenyl-1"", ""4-pentadien-3-one]]di-"", ""compd. with trichloromethane (1:1)"", ""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""68-12-2"", ""Dimethylformamide""]"	100.0	15.0	73	O=C1NCCN1 . O=Cc1ccccc1Br	O=Cc1ccccc1N1CCN(c2ccccc2C=O)C1=O	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1+1-diphenylphosphine]+1′-(9+2-η:4+4-pentadien-3-one]]di-+4E)-1+5-diphenyl-1+5-diyl)bis[1+5-η)-(1E+compd. with trichloromethane (1:1)+tris[μ-[(1/534-17-8+Cesium carbonate/68-12-2+Dimethylformamide			RCT: 2639761-36-5 | PRO: 2639761-37-6 | RGT: 534-17-8 | CAT: 52522-40-4 + 161265-03-8 | SOL: 68-12-2	"[""2639761-36-5""]"	"[""2639761-37-6""]"	"[""534-17-8""]"	"[""52522-40-4"", ""161265-03-8""]"	"[""68-12-2""]"	"[""Cesium carbonate""]"
31-614-CAS-39940477	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""BINAP""]"	"[""865-48-5"", ""7732-18-5"", ""Sodium tert-butoxide"", ""Water""]"	"[""BASE"", ""WORKUP""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	100.0	3.167	52	CCOC(=O)C1CCNCC1 . C=Cc1ccc(Br)cc1	C=Cc1ccc(N2CCC(C(=O)OCC)CC2)cc1	Journal of the American Chemical Society (2024), 146(48), 33035-33047. | Raguram, Elaine Reichert; et al | Journal of the American Chemical Society (2024), 146(48), 33035-33047.	Pd/BINAP/7732-18-5+865-48-5+Sodium tert-butoxide+Water/108-88-3+Toluene			RCT: 1273-76-3 + 1509530-76-0 | PRO: 3079880-53-5 | RGT: 865-48-5 + 7732-18-5 | CAT: 3375-31-3 + 98327-87-8 | SOL: 108-88-3	"[""1273-76-3"", ""1509530-76-0""]"	"[""3079880-53-5""]"	"[""865-48-5"", ""7732-18-5""]"	"[""3375-31-3"", ""98327-87-8""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-39940483	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""BINAP""]"	"[""865-48-5"", ""7732-18-5"", ""Sodium tert-butoxide"", ""Water""]"	"[""BASE"", ""WORKUP""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	100.0	3.167	75	C=Cc1ccc(Br)cc1 . c1ccc(N2CCNCC2)nc1	C=Cc1ccc(N2CCN(c3ccccn3)CC2)cc1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/BINAP/7732-18-5+865-48-5+Sodium tert-butoxide+Water/108-88-3+Toluene			RCT: 18940-21-1 + 2587504-67-2 | PRO: 3028304-42-6 | RGT: 865-48-5 + 7732-18-5 | CAT: 3375-31-3 + 98327-87-8 | SOL: 108-88-3	"[""18940-21-1"", ""2587504-67-2""]"	"[""3028304-42-6""]"	"[""865-48-5"", ""7732-18-5""]"	"[""3375-31-3"", ""98327-87-8""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-39941802	Buchwald	"[""Palladium""]"	"[""Pd""]"	"[""tris[μ-[(1"", ""2-η:4"", ""5-η)-(1E"", ""4E)-1"", ""5-diphenyl-1"", ""4-pentadien-3-one]]di-"", ""compd. with trichloromethane (1:1)"", ""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""68-12-2"", ""Dimethylformamide""]"	100.0	15.0	68	O=C1NCCCN1 . O=Cc1ccccc1Br	O=Cc1ccccc1N1CCCN(c2ccccc2C=O)C1=O	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1+1-diphenylphosphine]+1′-(9+2-η:4+4-pentadien-3-one]]di-+4E)-1+5-diphenyl-1+5-diyl)bis[1+5-η)-(1E+compd. with trichloromethane (1:1)+tris[μ-[(1/534-17-8+Cesium carbonate/68-12-2+Dimethylformamide			RCT: 57260-71-6 + 2004686-74-0 | PRO: 1163126-57-5 | RGT: 534-17-8 | CAT: 52522-40-4 + 161265-03-8 | SOL: 68-12-2	"[""57260-71-6"", ""2004686-74-0""]"	"[""1163126-57-5""]"	"[""534-17-8""]"	"[""52522-40-4"", ""161265-03-8""]"	"[""68-12-2""]"	"[""Cesium carbonate""]"
31-614-CAS-39941803	Buchwald	"[""Palladium""]"	"[""Pd""]"	"[""tris[μ-[(1"", ""2-η:4"", ""5-η)-(1E"", ""4E)-1"", ""5-diphenyl-1"", ""4-pentadien-3-one]]di-"", ""compd. with trichloromethane (1:1)"", ""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""68-12-2"", ""Dimethylformamide""]"	100.0	15.0	54	CNC(=O)NC . O=Cc1ccccc1Br	CN(C(=O)N(C)c1ccccc1C=O)c1ccccc1C=O	Journal of the American Chemical Society (2024), 146(48), 33035-33047. | Raguram, Elaine Reichert; et al | Journal of the American Chemical Society (2024), 146(48), 33035-33047.	Pd/1+1-diphenylphosphine]+1′-(9+2-η:4+4-pentadien-3-one]]di-+4E)-1+5-diphenyl-1+5-diyl)bis[1+5-η)-(1E+compd. with trichloromethane (1:1)+tris[μ-[(1/534-17-8+Cesium carbonate/68-12-2+Dimethylformamide			RCT: 588-64-7 + 1628714-24-8 | PRO: 2925586-46-3 | RGT: 534-17-8 | CAT: 52522-40-4 + 161265-03-8 | SOL: 68-12-2	"[""588-64-7"", ""1628714-24-8""]"	"[""2925586-46-3""]"	"[""534-17-8""]"	"[""52522-40-4"", ""161265-03-8""]"	"[""68-12-2""]"	"[""Cesium carbonate""]"
