ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-42761447,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]","[""Tetrahydrofuran""]",100.0,16.0,80,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Tetrahydrofuran,dbc867fb,df353c15,RCT: 955368-90-8 + 1027512-12-4 | PRO: 2924005-49-0 | RGT: 6674-22-2 | CAT: 7681-65-4 | SOL: 109-99-9,"[""955368-90-8"", ""1027512-12-4""]","[""2924005-49-0""]","[""DBU""]","[""Copper(I) iodide (CuI)""]","[""THF""]"
31-614-CAS-42764256,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]","[""Dichloromethane""]",25.0,12.5,85,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(II)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Dichloromethane,ddbe507b,7aee4790,RCT: 123-90-0 + 1083181-43-4 | PRO: 3047760-55-1 | RGT: 6674-22-2 | CAT: 142-71-2 | SOL: 75-09-2,"[""123-90-0"", ""1083181-43-4""]","[""3047760-55-1""]","[""DBU""]","[""Copper(II) acetate (Cu(OAc)2)""]","[""Dichloromethane""]"
31-614-CAS-42764259,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]","[""Dichloromethane""]",25.0,12.5,86,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(II)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Dichloromethane,ddbe507b,7aee4790,RCT: 110-91-8 + 365427-30-1 | PRO: 2982596-68-7 | RGT: 6674-22-2 | CAT: 142-71-2 | SOL: 75-09-2,"[""110-91-8"", ""365427-30-1""]","[""2982596-68-7""]","[""DBU""]","[""Copper(II) acetate (Cu(OAc)2)""]","[""Dichloromethane""]"
31-614-CAS-42764261,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]","[""Dichloromethane""]",25.0,12.5,82,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(II)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Dichloromethane,ddbe507b,7aee4790,RCT: 110-91-8 + 591-17-3 | PRO: 7025-91-4 | RGT: 6674-22-2 | CAT: 142-71-2 | SOL: 75-09-2,"[""110-91-8"", ""591-17-3""]","[""7025-91-4""]","[""DBU""]","[""Copper(II) acetate (Cu(OAc)2)""]","[""Dichloromethane""]"
31-614-CAS-42764263,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]","[""Dichloromethane""]",25.0,12.5,84,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(II)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Dichloromethane,ddbe507b,7aee4790,RCT: 5382-16-1 + 26608-06-0 | PRO: 3047760-83-5 | RGT: 6674-22-2 | CAT: 142-71-2 | SOL: 75-09-2,"[""5382-16-1"", ""26608-06-0""]","[""3047760-83-5""]","[""DBU""]","[""Copper(II) acetate (Cu(OAc)2)""]","[""Dichloromethane""]"
31-614-CAS-42764270,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]","[""Dichloromethane""]",25.0,12.5,83,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(II)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Dichloromethane,ddbe507b,7aee4790,RCT: 15424-14-3 + 533-58-4 | PRO: 3061589-00-9 | RGT: 6674-22-2 | CAT: 142-71-2 | SOL: 75-09-2,"[""15424-14-3"", ""533-58-4""]","[""3061589-00-9""]","[""DBU""]","[""Copper(II) acetate (Cu(OAc)2)""]","[""Dichloromethane""]"
31-614-CAS-42896068,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Toluene""]",100.0,48.0,92,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/Potassium carbonate/Toluene,f90e2ac6,f90e2ac6,RCT: 86-39-5 + 110-89-4 | PRO: 106366-01-2 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 108-88-3,"[""86-39-5"", ""110-89-4""]","[""106366-01-2""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""Toluene""]"
31-614-CAS-42982590,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,78,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 109-77-3 + 321578-61-4 | PRO: 1638846-55-5 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""109-77-3"", ""321578-61-4""]","[""1638846-55-5""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982591,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,82,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 872-31-1 + 1547036-10-1 | PRO: 3038179-09-5 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""872-31-1"", ""1547036-10-1""]","[""3038179-09-5""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982593,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,83,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 110-89-4 + 32779-36-5 | PRO: 57356-64-6 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""110-89-4"", ""32779-36-5""]","[""57356-64-6""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982596,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,80,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 109-04-6 + 6933-49-9 | PRO: 1352932-44-5 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""109-04-6"", ""6933-49-9""]","[""1352932-44-5""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982600,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,78,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 58-39-9 + 110-91-8 | PRO: 3056929-76-8 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""58-39-9"", ""110-91-8""]","[""3056929-76-8""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982602,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,11.0,80,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 420-04-2 + 66569-06-0 | PRO: 2230114-63-1 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""420-04-2"", ""66569-06-0""]","[""2230114-63-1""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982603,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,78,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 288-13-1 + 102587-98-4 | PRO: 3051701-94-8 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""288-13-1"", ""102587-98-4""]","[""3051701-94-8""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982608,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,73,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 123-75-1 + 111079-18-6 + 107-19-7 | PRO: 3055050-30-8 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""Pyrrolidine"", ""111079-18-6"", ""107-19-7""]","[""3055050-30-8""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982609,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,11.0,74,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 420-04-2 + 1526604-88-5 | PRO: 1964450-47-2 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""420-04-2"", ""1526604-88-5""]","[""1964450-47-2""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982612,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,84,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 3063462-92-7 + 51067-38-0 | PRO: 3063463-30-6 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""3063462-92-7"", ""51067-38-0""]","[""3063463-30-6""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982613,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,76,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 123-09-1 + 149554-29-0 | PRO: 3056929-65-5 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""123-09-1"", ""149554-29-0""]","[""3056929-65-5""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982614,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,86,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 116539-55-0 + 298694-30-1 | PRO: 3047760-89-1 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""116539-55-0"", ""298694-30-1""]","[""3047760-89-1""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982616,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,11.0,78,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 420-04-2 + 10282-57-2 | PRO: 32000-62-7 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""420-04-2"", ""10282-57-2""]","[""32000-62-7""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982618,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,76,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 109-04-6 + 3028749-48-3 | PRO: 3038823-26-3 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""109-04-6"", ""3028749-48-3""]","[""3038823-26-3""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982623,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,75,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 626-55-1 + 460053-60-5 | PRO: 3048634-07-4 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""626-55-1"", ""460053-60-5""]","[""3048634-07-4""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982624,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,83,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 955368-90-8 + 1159816-53-1 | PRO: 2924005-61-6 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""955368-90-8"", ""1159816-53-1""]","[""2924005-61-6""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982625,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,80,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 123-75-1 + 124405-67-0 | PRO: 1882068-21-4 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""Pyrrolidine"", ""124405-67-0""]","[""1882068-21-4""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982631,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,72,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 288-13-1 + 882-33-7 + 99848-88-1 | PRO: 3027053-85-3 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""288-13-1"", ""882-33-7"", ""99848-88-1""]","[""3027053-85-3""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982632,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,74,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 110-91-8 + 124405-67-0 | PRO: 124595-95-5 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""110-91-8"", ""124405-67-0""]","[""124595-95-5""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982638,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,75,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 626-55-1 + 1260383-22-9 | PRO: 3048634-13-2 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""626-55-1"", ""1260383-22-9""]","[""3048634-13-2""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-42982669,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Dimethyl sulfoxide""]",130.0,8.0,75,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 626-55-1 + 1256825-26-9 | PRO: 3048634-12-1 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""626-55-1"", ""1256825-26-9""]","[""3048634-12-1""]","[""Potassium tert-butoxide (KOtBu)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-43178397,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium carbonate""]","[""BASE""]","[""Dimethyl sulfoxide""]",120.0,48.0,77,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium carbonate/Dimethyl sulfoxide,17b79d9a,17b79d9a,RCT: 288-13-1 + 824-21-5 + 31121-19-4 | PRO: 3032481-26-5 | RGT: 584-08-7 | CAT: 7681-65-4 | SOL: 67-68-5,"[""288-13-1"", ""824-21-5"", ""31121-19-4""]","[""3032481-26-5""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-43193382,Ullmann,"[""Cuprous iodide; 22 h""]","[""Cu(I)""]","[""150 C""]","[""Potassium carbonate"", ""Calcium chloride""]","[""BASE"", ""UNK""]","[""Dimethylformamide""]",150.0,1803.083,80,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/150 C/Calcium chloride+Potassium carbonate/Dimethylformamide,1e60772b,1e60772b,RCT: 91-21-4 + 31599-61-8 | PRO: 1057280-87-1 | RGT: 584-08-7 + 10043-52-4 | CAT: 7681-65-4 | SOL: 68-12-2,"[""91-21-4"", ""31599-61-8""]","[""1057280-87-1""]","[""Potassium carbonate (K2CO3)"", ""Unresolved CAS 10043-52-4""]","[""Copper(I) iodide (CuI)""]","[""DMF""]"
31-614-CAS-43193388,Ullmann,"[""Cuprous iodide; 22 h""]","[""Cu(I)""]","[""150 C""]","[""Potassium carbonate"", ""Calcium chloride""]","[""BASE"", ""UNK""]","[""Dimethylformamide""]",150.0,22.083,72,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/150 C/Calcium chloride+Potassium carbonate/Dimethylformamide,1e60772b,1e60772b,RCT: 52737-46-9 + 1246224-43-0 | PRO: 3038685-10-5 | RGT: 584-08-7 + 10043-52-4 | CAT: 7681-65-4 | SOL: 68-12-2,"[""52737-46-9"", ""1246224-43-0""]","[""3038685-10-5""]","[""Potassium carbonate (K2CO3)"", ""Unresolved CAS 10043-52-4""]","[""Copper(I) iodide (CuI)""]","[""DMF""]"
31-614-CAS-43496295,Ullmann,"[""Copper oxide (CuO)""]","[""Cu""]","[""none""]","[""Potassium carbonate""]","[""BASE""]","[""Dimethyl sulfoxide"", ""Acetonitrile""]",150.0,36.0,90,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/Potassium carbonate/Acetonitrile+Dimethyl sulfoxide,82ef6c40,82ef6c40,RCT: 873-73-4 + 3422-01-3 | PRO: 2305585-69-5 | RGT: 584-08-7 | CAT: 1317-38-0 | SOL: 67-68-5 + 75-05-8,"[""873-73-4"", ""3422-01-3""]","[""2305585-69-5""]","[""Potassium carbonate (K2CO3)""]","[""Copper(II) oxide (CuO)""]","[""DMSO"", ""Acetonitrile""]"
31-614-CAS-43496297,Ullmann,"[""Copper oxide (CuO)""]","[""Cu""]","[""none""]","[""Potassium carbonate""]","[""BASE""]","[""Dimethyl sulfoxide"", ""Acetonitrile""]",150.0,36.0,80,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/Potassium carbonate/Acetonitrile+Dimethyl sulfoxide,82ef6c40,82ef6c40,RCT: 108-86-1 + 142-08-5 | PRO: 13131-02-7 | RGT: 584-08-7 | CAT: 1317-38-0 | SOL: 67-68-5 + 75-05-8,"[""108-86-1"", ""142-08-5""]","[""13131-02-7""]","[""Potassium carbonate (K2CO3)""]","[""Copper(II) oxide (CuO)""]","[""DMSO"", ""Acetonitrile""]"
31-614-CAS-43496300,Ullmann,"[""Copper oxide (CuO)""]","[""Cu""]","[""none""]","[""Potassium carbonate""]","[""BASE""]","[""Dimethyl sulfoxide"", ""Acetonitrile""]",150.0,36.0,90,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/Potassium carbonate/Acetonitrile+Dimethyl sulfoxide,82ef6c40,82ef6c40,RCT: 109-04-6 + 288-32-4 + 75-03-6 | PRO: 1643130-09-9 | RGT: 584-08-7 | CAT: 1317-38-0 | SOL: 67-68-5 + 75-05-8,"[""109-04-6"", ""Unresolved CAS 288-32-4"", ""75-03-6""]","[""1643130-09-9""]","[""Potassium carbonate (K2CO3)""]","[""Copper(II) oxide (CuO)""]","[""DMSO"", ""Acetonitrile""]"
31-614-CAS-43800191,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Cesium carbonate""]","[""BASE""]","[""Dimethylformamide""]",120.0,,87,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Cesium carbonate/Dimethylformamide,646878c1,646878c1,RCT: 591-50-4 + 614-96-0 | PRO: 167283-35-4 | RGT: 534-17-8 | CAT: 7681-65-4 | SOL: 68-12-2,"[""591-50-4"", ""614-96-0""]","[""167283-35-4""]","[""Cesium carbonate (Cs2CO3)""]","[""Copper(I) iodide (CuI)""]","[""DMF""]"
31-614-CAS-43887579,Ullmann,"[""Copper""]","[""Cu""]","[""none""]","[""Sodium azide"", ""Water""]","[""NUC"", ""WORKUP""]","[""Polyethylene glycol""]",70.0,10.0,95,,,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/Sodium azide+Water/Polyethylene glycol,92b9ca7f,92b9ca7f,RCT: 110-91-8 + 50998-17-9 | PRO: 941283-01-8 | RGT: 26628-22-8 + 7732-18-5 | CAT: 7440-50-8 | SOL: 25322-68-3,"[""110-91-8"", ""50998-17-9""]","[""941283-01-8""]","[""Unresolved CAS 26628-22-8"", ""Water""]","[""Copper (Cu, zero-valent)""]","[""Unresolved CAS 25322-68-3""]"
