reactant_smiles,product_smiles,catalyst,yield,reference,other_notes
C1=CNN=C1.BrC1=C(C2=CC=CC=C2)C=CC=C1,C1=CC=C(C2=C(N3C=CC=N3)C=CC=C2)C=C1,Cu2O,71,"Copper-catalyzed C-N bond formation with N-heterocycles and aryl halides | Synlett (2012), 23(8), 1240-1244","microwave irradiation, sealed vessel used"
CC(=O)C1=C(Br)C=CC=C1.NC(=O)CC1=CN=CC=C1,CC1=C(C2=CN=CC=C2)C(=O)NC2=CC=CC=C21,107-15-3 + NaI,71,"Copper(I) iodide catalyzed synthesis of quinolinones via cascade | Synthesis (2011), (10), 1547-1554",
IC1=CC=CC=C1.O=C(CC1=CC=CC=C1)NOCC1=CC=CC=C1,O=C(CC1=CC=CC=C1)N(OCC1=CC=CC=C1)C1=CC=CC=C1,TMEDA + Cu2O,71,"Copper-catalyzed cross-coupling of O-alkyl hydroxamates with aryl iodides | Synthesis (2012), 44(15), 2413-2423","mol. sieves used, sealed vial used"
C1=NN=CN1.NC1=CC(C(F)(F)F)=CC(Br)=C1,NC1=CC(N2C=NC=N2)=CC(C(F)(F)F)=C1,NaI,71,"Design, Synthesis, and Biological Evaluation of | Journal of Medicinal Chemistry (2012), 55(22), 10033-10046",
C1=CC=C2CNCCC2=C1.CC(C)(C)C1=CC=C(I)C=C1,CC(C)(C)C1=CC=C(N2CCC3=CC=CC=C3C2)C=C1,NaI,71,"Mechanistic Studies on a Cu-Catalyzed Aerobic Oxidative Coupling Reaction | Journal of the American Chemical Society (2011), 133(21), 8106-8109",Schlenk tube used
CC1=C(Br)C=CC=C1.N=C(N)N.O=N(=O)O,CC1=C(NC(=N)NC2=C(C)C=CC=C2)C=CC=C1,Sarcosine + NaI,71,"Synthesis of Symmetrical and Unsymmetrical N,N'-Diaryl Guanidines via | Journal of Organic Chemistry (2012), 77(12), 5449-5453",alternative preparation shown
CC1=NN=CN1.NC1=CC(C(F)(F)F)=CC(Br)=C1,CC1=NN(C2=CC(C(F)(F)F)=CC(N)=C2)C=N1,NaI,71,"Design, Synthesis, and Biological Evaluation of | Journal of Medicinal Chemistry (2012), 55(22), 10033-10046",
CC1=CN=CN1.NC1=CC(C(F)(F)F)=CC(Br)=C1,CC1=CN(C2=CC(C(F)(F)F)=CC(N)=C2)C=N1,NaI,71,"Design, Synthesis, and Biological Evaluation of | Journal of Medicinal Chemistry (2012), 55(22), 10033-10046",
COC1=CC(CCN)=CC=C1O.O=C(O)C1=C(Br)C=CC(Br)=C1,COC1=C(O)C=CC(CCNC2=C(C(=O)O)C=C(Br)C=C2)=C1,Cu powder,71,"Ultrasound-assisted Ullmann Reaction of Alkyl and Aromatic Amines with | Organic Preparations and Procedures International (2012), 44(3), 271-280","ultrasound, alternative reaction conditions gave lower yield, Ullmann"
NS(=O)(=O)C1=CC=CC=C1.CC1=CC(I)=CC=C1,CC1=CC=CC(NS(=O)(=O)C2=CC=CC=C2)=C1,NaI,71,"Efficient ligand-free, copper-catalyzed N-arylation of sulfonamides | Synlett (2011), (6), 837-843",aerobic
NCC1=CC=CC=C1.O=C(NC1=C(Br)C=C(F)C=C1)C1=C(Br)C=CC=C1,O=C1NC2=CC=C(F)C=C2N(CC2=CC=CC=C2)C2=CC=CC=C12,phenanthroline + CuCl,70,"The N-Aryl Aminocarbonyl ortho-Substituent Effect in Cu-Catalyzed Aryl | Organic Letters (2011), 13(24), 6422-6425",document has been retracted due to incorrect structure assignments for
NCC1=CC=CC=C1.CC1=CC(Br)=C(C(N)=O)C=C1,CC1=CC=C2C(=O)N=C(C3=CC=CC=C3)NC2=C1,CuBr,70,"Copper-Catalyzed Domino Synthesis of Quinazolinones via Ullmann-Type | Organic Letters (2011), 13(6), 1274-1277","green chemistry-reagent, Ullmann reaction"
NCC1=CC=CC=C1.NC(=O)C1=C(I)C=CC=C1,NC(=O)C1=C(NCC2=CC=CC=C2)C=CC=C1,CuBr,70,"Copper-Catalyzed Domino Synthesis of Quinazolinones via Ullmann-Type | Organic Letters (2011), 13(6), 1274-1277",Ullmann reaction
CC(C)C[C@H](N)C(=O)O.CC1=CC(C(N)=O)=C(Br)C=C1,CC1=CC=C2NC(CC(C)C)=NC(=O)C2=C1,CuBr,70,"Amino Acids as the Nitrogen-Containing Motifs in Copper-Catalyzed Domino | Journal of Organic Chemistry (2011), 76(10), 3846-3852",ambient air used as oxygen source
CC[C@H](C)[C@H](N)C(=O)O.CC1=CC(C(N)=O)=C(Br)C=C1,CCC(C)C1=NC(=O)C2=CC(C)=CC=C2N1,CuBr,70,"Amino Acids as the Nitrogen-Containing Motifs in Copper-Catalyzed Domino | Journal of Organic Chemistry (2011), 76(10), 3846-3852",ambient air used as oxygen source
IC1=CC=CC=C1.CONC(=O)C1(C2=CC=CC=C2)CC1,CON(C(=O)C1(C2=CC=CC=C2)CC1)C1=CC=CC=C1,TMEDA + Cu2O,70,"Copper-catalyzed cross-coupling of O-alkyl hydroxamates with aryl iodides | Synthesis (2012), 44(15), 2413-2423","mol. sieves used, sealed vial used"
C1=CNC=C1.O=N(=O)C1=CC(I)=CC=C1,O=N(=O)C1=CC=CC(N2C=CC=C2)=C1,8-Hydroxyquinoline N-oxide + CuBr,70,"Ligands for Copper-Catalyzed C-N Bond Forming Reactions with 1 Mol% CuBr | Journal of Organic Chemistry (2011), 76(9), 3151-3159",chemoselective
COC1=C(NC2=CC=CC=C2)C=CC=C1.COC(=O)C1=CC(Br)=CC(C(=O)OC)=C1Br,COC(=O)C1=CC(Br)=CC(C(=O)OC)=C1N(C1=CC=CC=C1)C1=C(OC)C=CC=C1,Cu powder + NaI,70,"Apical Functionalization of Chiral Heterohelicenes | Journal of Organic Chemistry (2012), 77(4), 2074-2079","regioselective, key step"
C=CCNCC=C.N#CC1=CC=C(Br)C=C1,C=CCN(CC=C)C1=CC=C(C#N)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",70,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, alternative preparation shown, catalyst ligand"
CCC[C@H](N)C(=O)O.NC(=O)C1=C(Br)C=CC(Cl)=C1,CCCC1=NC(=O)C2=CC(Cl)=CC=C2N1,CuBr,70,"Amino Acids as the Nitrogen-Containing Motifs in Copper-Catalyzed Domino | Journal of Organic Chemistry (2011), 76(10), 3846-3852",ambient air used as oxygen source
NCC1=CC=CS1.CC1=CC(Br)=C(C(N)=O)C=C1,CC1=CC=C2C(=O)N=C(C3=CC=CS3)NC2=C1,CuBr,70,"Copper-Catalyzed Domino Synthesis of Quinazolinones via Ullmann-Type | Organic Letters (2011), 13(6), 1274-1277","green chemistry-reagent, Ullmann reaction"
NC(=O)C1=C(Br)C=CC=C1.CC1=CC=C(C(N)C(=O)O)C=C1,CC1=CC=C(C2=NC(=O)C3=CC=CC=C3N2)C=C1,CuBr,70,"Amino Acids as the Nitrogen-Containing Motifs in Copper-Catalyzed Domino | Journal of Organic Chemistry (2011), 76(10), 3846-3852",ambient air used as oxygen source
Cl.N=C(N)C1=CC=CC=C1.CC1=CC(C)=C(I)C=C1,CC1=CC(C)=C(NC(=N)C2=CC=CC=C2)C=C1,NaI,70,"Ligand-Free Copper-Catalyzed Arylation of Amidines | Journal of Organic Chemistry (2011), 76(5), 1456-1459",alternative preparation shown
NC(=O)C1=C(Br)C=CC=C1.NC(C(=O)O)C1=CC=CS1,O=C1N=C(C2=CC=CS2)NC2=CC=CC=C12,CuBr,70,"Amino Acids as the Nitrogen-Containing Motifs in Copper-Catalyzed Domino | Journal of Organic Chemistry (2011), 76(10), 3846-3852",ambient air used as oxygen source
FC(F)(F)C1=CC=C(Cl)C=C1.C1=CNC=N1,FC(F)(F)C1=CC=C(N2C=CN=C2)C=C1,NaI + Polypropylene glycol (PPG),70,"Efficient and Reusable Catalytic System of CuI-PEG for N-Arylation of | Synthetic Communications (2012), 42(1), 114-121","green chemistry, alternative preparation shown"
C1=NN=CN1.CC(C)(C)C1=CC=C(Br)C=C1,CC(C)(C)C1=CC=C(N2C=NC=N2)C=C1,Cu2O,70,"Copper-catalyzed C-N bond formation with N-heterocycles and aryl halides | Synlett (2012), 23(8), 1240-1244","microwave irradiation, regioselective, sealed vessel used"
O=C(NC1=CC=C(Cl)C=N1)C1=C(Cl)C=CC=C1,O=C1N=C2C=CC(Cl)=CN2C2=CC=CC=C12,NaI,70,"Efficient copper-catalyzed synthesis of fused pyridoquinazolones | Synlett (2011), (13), 1930-1936",
FC1=C2C=CNC2=CC=C1.IC1=CC=CC=C1,FC1=C2C=CN(C3=CC=CC=C3)C2=CC=C1,"1,2-diaminobenzene + NaI",70,"Convenient Syntheses of Benzo-Fluorinated Dibenz[b,f]azepines: | Organic Letters (2011), 13(20), 5592-5595",
CC(C)C[C@H](N)C(=O)O.NC(=O)C1=C(Br)C=CC=C1,CC(C)CC1=NC(=O)C2=CC=CC=C2N1,CuBr,70,"Amino Acids as the Nitrogen-Containing Motifs in Copper-Catalyzed Domino | Journal of Organic Chemistry (2011), 76(10), 3846-3852",ambient air used as oxygen source
CC1=CC=C(S(N)(=O)=O)C=C1.FC(F)(F)C1=CC=C(I)C=C1,CC1=CC=C(S(=O)(=O)NC2=CC=C(C(F)(F)F)C=C2)C=C1,NaI,70,"Efficient ligand-free, copper-catalyzed N-arylation of sulfonamides | Synlett (2011), (6), 837-843",aerobic
N=C(N)N.O=N(=O)O.O=N(=O)C1=CC=C(I)C=C1.CC1=CC(I)=CC=C1,CC1=CC=CC(NC(=N)NC2=CC=C(N(=O)=O)C=C2)=C1,Sarcosine + NaI,70,"Synthesis of Symmetrical and Unsymmetrical N,N'-Diaryl Guanidines via | Journal of Organic Chemistry (2012), 77(12), 5449-5453",
COC1=CC=C(I)C=C1.O=C(CC1=CC=CC=C1)NNC1=CC=CC=C1,COC1=CC=C(N(NC(=O)CC2=CC=CC=C2)C2=CC=CC=C2)C=C1,NaI,70,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
NC(=O)C1=CC=CC=C1.IC1=CC=C(C2=CC=CC=C2)C=C1,O=C(NC1=CC=C(C2=CC=CC=C2)C=C1)C1=CC=CC=C1.O=C(C1=CC=CC=C1)N(C1=CC=C(C2=CC=CC=C2)C=C1)C1=CC=C(C2=CC=CC=C2)C=C1,"NaI + trans-N,N'-Dimethylcyclohexane-1,2-diamine",86,"A Soluble Copper(I) Source and Stable Salts of Volatile Ligands for | Journal of Organic Chemistry (2012), 77(17), 7646-7651","high through-put screening, optimization study"
IC1=CC=CC=C1.CONC(=O)CCC1=C(Br)C=CC=C1,CON1C(=O)CCC2=CC=CC=C21.CON(C(=O)CCC1=C(Br)C=CC=C1)C1=CC=CC=C1,TMEDA + Cu2O,5,"Copper-catalyzed cross-coupling of O-alkyl hydroxamates with aryl iodides | Synthesis (2012), 44(15), 2413-2423","mol. sieves used, sealed vial used"
CCC(N)C(=O)O.NC(=O)C1=C(Br)C=CC=C1,CCC1=NC(=O)C2=CC=CC=C2N1.CCC(NC1=C(C(N)=O)C=CC=C1)C(=O)O,CuBr,6,"Amino Acids as the Nitrogen-Containing Motifs in Copper-Catalyzed Domino | Journal of Organic Chemistry (2011), 76(10), 3846-3852",inert atmosphere
IC1=CC=CC=C1.CONC(=O)CCC1=C(I)C=CC=C1,CON1C(=O)CCC2=CC=CC=C21.CON(C(=O)CCC1=C(I)C=CC=C1)C1=CC=CC=C1,TMEDA + Cu2O,78,"Copper-catalyzed cross-coupling of O-alkyl hydroxamates with aryl iodides | Synthesis (2012), 44(15), 2413-2423","mol. sieves used, sealed vial used"
C1=CNN=N1.CC1=CC(C(=O)O)=C(I)C=C1,CC1=CC(C(=O)O)=C(N2N=CC=N2)C=C1.CC1=CC(C(=O)O)=C(N2C=CN=N2)C=C1,"NaI + trans-1,2-diaminocyclohexane + NaI",99,"Enantioselective Synthesis of a Dual Orexin Receptor Antagonist | Organic Letters (2012), 14(13), 3458-3461 | A novel highly site-selective synthesis of | Synlett (2013), 24(11), 1383-1386",incremental addition of CuI catalyst precursor
IC1=CC=CC=C1.CCOC(=O)N[C@H](CO)CC1=CC=CC=C1,O=C1OC[C@H](CC2=CC=CC=C2)N1C1=CC=CC=C1,Dipivaloylmethane + NaI,98,"Copper-Catalyzed One-Pot Synthesis of N-Aryl Oxazolidinones from Amino | Organic Letters (2014), 16(19), 5020-5023",Ullmann reaction
CC1=C(C)C=C2NC=NC2=C1.COC1=CC=C(NS(=O)(=O)C2=C(Br)C=CC=C2)C=C1,COC1=CC=C(N2C3=NC4=CC(C)=C(C)C=C4N3C3=CC=CC=C3S2(=O)=O)C=C1,"1,2-diaminobenzene + NaI",97,"Copper-Catalyzed Domino Synthesis of Nitrogen Heterocycle-Fused | ACS Combinatorial Science (2015), 17(2), 113-119","Ullmann reaction, Schlenk tube used, alternative reaction conditions"
C1=CNN=C1.CC(=O)C1=CC=C(I)C=C1,CC(=O)C1=CC=C(N2C=CC=N2)C=C1,Cu2O,97,"Two-Pronged Attack: Dual Inhibition of Plasmodium falciparum M1 and M17 | Journal of Medicinal Chemistry (2014), 57(21), 9168-9183",Ullmann reaction
BrC1=CC2=C(C=C1)C=C(Br)C=C2.CCCCCCCCCCOC1=CC=C(CN)C=C1,CCCCCCCCCCOC1=CC=C(CNC2=CC3=C(C=C2)C=C(NCC2=CC=C(OCCCCCCCCCC)C=C2)C=C3)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",97,"Enantioselective Synthesis and Enhanced Circularly Polarized Luminescence | Journal of the American Chemical Society (2014), 136(15), 5555-5558",
CCOC(=O)NCCO.CC1=CC(C)=CC(I)=C1,CC1=CC(C)=CC(N2CCOC2=O)=C1,Dipivaloylmethane + NaI,97,"Copper-Catalyzed One-Pot Synthesis of N-Aryl Oxazolidinones from Amino | Organic Letters (2014), 16(19), 5020-5023",Ullmann reaction
IC1=CC=CC=C1.NC(=O)C(O)CC1=CC=CC=C1,O=C(NC1=CC=CC=C1)C(O)CC1=CC=CC=C1,TMEDA + NaI,97,"Synthesis of Î±-Hydroxycarboxylic Acid Anilides via Copper-Catalyzed C-N | Synthesis (2015), 47(23), 3751-3757","chemoselective, sealed tube used"
IC1=CC=CC=C1.CCOC(=O)N[C@@H](C)CO,C[C@H]1COC(=O)N1C1=CC=CC=C1,Dipivaloylmethane + NaI,97,"Copper-Catalyzed One-Pot Synthesis of N-Aryl Oxazolidinones from Amino | Organic Letters (2014), 16(19), 5020-5023",Ullmann reaction
COC1=CC=C(I)C=C1.NC(=O)C(O)CC1=CC=CC=C1,COC1=CC=C(NC(=O)C(O)CC2=CC=CC=C2)C=C1,TMEDA + NaI,97,"Synthesis of Î±-Hydroxycarboxylic Acid Anilides via Copper-Catalyzed C-N | Synthesis (2015), 47(23), 3751-3757","chemoselective, sealed tube used"
IC1=CC=CC=C1.CC(C)(C)OC(=O)NC1=CN=CC=C1Cl,CC(C)(C)OC(=O)N(C1=CC=CC=C1)C1=CN=CC=C1Cl,"trans-1,2-diaminocyclohexane + NaI",96,"Copper- and Palladium-Catalyzed Amidation Reactions for the Synthesis of | Journal of Organic Chemistry (2014), 79(5), 2203-2212","optimized on ligand, solvent, base, and amount of catalyst, optimization"
CC1=C(C)C=C2NC=NC2=C1.CC1=CC=C(NS(=O)(=O)C2=C(Br)C=CC=C2)C=C1,CC1=CC=C(N2C3=NC4=CC(C)=C(C)C=C4N3C3=CC=CC=C3S2(=O)=O)C=C1,"1,2-diaminobenzene + NaI",96,"Copper-Catalyzed Domino Synthesis of Nitrogen Heterocycle-Fused | ACS Combinatorial Science (2015), 17(2), 113-119","Ullmann reaction, Schlenk tube used, alternative reaction conditions"
C1=CC=C2NC=CC2=C1.IC1=CC=CC=C1,C1=CC=C(N2C=CC3=CC=CC=C32)C=C1,TMEDA + NaI,96,"Atom-Economical Transformation of Diaryliodonium Salts: Tandem C-H and | Journal of the American Chemical Society (2015), 137(4), 1416-1419","chemoselective, selective arylation"
C1=CC=C2NC=CC2=C1.IC1=CC=CC=C1,C1=CC=C(N2C=CC3=CC=CC=C32)C=C1,Cu2O,85,"N-Aminopyridinium Salts as Precursors for N-Centered Radicals - Direct | Organic Letters (2015), 17(2), 254-257",
C1=CC=C2NC=CC2=C1.IC1=CC=CC=C1,C1=CC=C(N2C=CC3=CC=CC=C32)C=C1,NaI,77,"A Versatile Approach to Ullmann C-N Couplings at Room Temperature: New | Journal of the American Chemical Society (2013), 135(35), 13107-13112","photochemical, Luzchem photoreactor used, sealed tube used, use of any"
C1=CNN=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CC=N2)C=C1,Cu2O,96,"Ruthenium-Catalyzed C-H Functionalization of Arylpyrazoles: | Organic Letters (2013), 15(22), 5862-5865",sealed tube used
CC1=C(C)C=C2NC=NC2=C1.CC1=CC(C)=CC(NS(=O)(=O)C2=C(Br)C=CC=C2)=C1,CC1=CC(C)=CC(N2C3=NC4=CC(C)=C(C)C=C4N3C3=CC=CC=C3S2(=O)=O)=C1,"1,2-diaminobenzene + NaI",96,"Copper-Catalyzed Domino Synthesis of Nitrogen Heterocycle-Fused | ACS Combinatorial Science (2015), 17(2), 113-119","Ullmann reaction, Schlenk tube used, alternative reaction conditions"
IC1=CC=CC=C1.NC(=O)[C@@H](O)CC1=CC=CC=C1,O=C(NC1=CC=CC=C1)[C@@H](O)CC1=CC=CC=C1,TMEDA + NaI,96,"Synthesis of Î±-Hydroxycarboxylic Acid Anilides via Copper-Catalyzed C-N | Synthesis (2015), 47(23), 3751-3757","chemoselective, sealed tube used, ee (99%)"
CS(=O)C1=CC=C(Br)C=C1.O=C1C=C(OC2CCN(C(=O)OCC3=CC=CC=C3)CC2)C=CN1,CSC1=CC=C(N2C=CC(OC3CCN(C(=O)OCC4=CC=CC=C4)CC3)=CC2=O)C=C1,148-24-3 + NaI,95,"Discovery of | Journal of Medicinal Chemistry (2014), 57(18), 7499-7508",Ullmann reaction
C1=CC=C2NC=NC2=C1.COC1=CC=C(NS(=O)(=O)C2=C(Br)C=CC=C2)C=C1,COC1=CC=C(N2C3=NC4=CC=CC=C4N3C3=CC=CC=C3S2(=O)=O)C=C1,"1,2-diaminobenzene + NaI",95,"Copper-Catalyzed Domino Synthesis of Nitrogen Heterocycle-Fused | ACS Combinatorial Science (2015), 17(2), 113-119","Ullmann reaction, Schlenk tube used, alternative reaction conditions"
IC1=CC=CC=C1.CCOC(=O)NCC(C)(C)O,CC1(C)CN(C2=CC=CC=C2)C(=O)O1,Dipivaloylmethane + NaI,95,"Copper-Catalyzed One-Pot Synthesis of N-Aryl Oxazolidinones from Amino | Organic Letters (2014), 16(19), 5020-5023",Ullmann reaction
N#CC1=CC=C(I)C=C1.CCOC(=O)NCCO,N#CC1=CC=C(N2CCOC2=O)C=C1,Dipivaloylmethane + NaI,95,"Copper-Catalyzed One-Pot Synthesis of N-Aryl Oxazolidinones from Amino | Organic Letters (2014), 16(19), 5020-5023",Ullmann reaction
FC1=CC=C(I)C=C1.CC(C)(C)C1=CC=C2NC3=CC=C(C(C)(C)C)C=C3C2=C1,CC(C)(C)C1=CC=C2C(=C1)C1=CC(C(C)(C)C)=CC=C1N2C1=CC=C(F)C=C1,7087-68-5 + NaI,95,"Site-Selective N-Arylation of Carbazoles with Halogenated Fluorobenzenes | Synthesis (2016), 48(5), 737-750","regioselective, Schlenk tube used"
IC1=CC=CC=C1.CCOC(=O)NCCO,O=C1OCCN1C1=CC=CC=C1,Dipivaloylmethane + NaI,95,"Copper-Catalyzed One-Pot Synthesis of N-Aryl Oxazolidinones from Amino | Organic Letters (2014), 16(19), 5020-5023","optimization study (temperature, ligand, solvent, base, stoichiometry),"
CC1=CC=C(I)C=C1.NC(=O)[C@@H](O)CC1=CC=CC=C1,CC1=CC=C(NC(=O)[C@@H](O)CC2=CC=CC=C2)C=C1,TMEDA + NaI,95,"Synthesis of Î±-Hydroxycarboxylic Acid Anilides via Copper-Catalyzed C-N | Synthesis (2015), 47(23), 3751-3757","chemoselective, sealed tube used, ee (93%)"
COC1=CC=C(NN=CC2=C(Br)C=CC=C2)C=C1,COC1=CC=C(N2N=CC3=CC=CC=C32)C=C1,Cu powder,95,"Copper powder-catalyzed C-N bond formation of arylhydrazones of | Synthetic Communications (2013), 43(6), 915-921",
C1=CC=C2NC=NC2=C1.CC1=CC=C(NS(=O)(=O)C2=C(Br)C=CC=C2)C=C1,CC1=CC=C(N2C3=NC4=CC=CC=C4N3C3=CC=CC=C3S2(=O)=O)C=C1,"1,2-diaminobenzene + NaI",94,"Copper-Catalyzed Domino Synthesis of Nitrogen Heterocycle-Fused | ACS Combinatorial Science (2015), 17(2), 113-119","Ullmann reaction, Schlenk tube used, alternative reaction conditions"
NC12CC3CC(CC(C3)C1)C2.O=CC(C1=CC=CC=C1)C1=C(Br)C=CC=C1,C1=CC=C(C2=CN(C34CC5CC(CC(C5)C3)C4)C3=CC=CC=C23)C=C1,NaI,94,"Indoles Synthesized from Amines via Copper Catalysis | Organic Letters (2013), 15(7), 1666-1669",
CC1=C(C)C=C2NC=NC2=C1.O=S(=O)(NC1=CC(I)=CC=C1)C1=C(Br)C=CC=C1,CC1=C(C)C=C2C(=C1)N=C1N2C2=CC=CC=C2S(=O)(=O)N1C1=CC(I)=CC=C1,"1,2-diaminobenzene + NaI",94,"Copper-Catalyzed Domino Synthesis of Nitrogen Heterocycle-Fused | ACS Combinatorial Science (2015), 17(2), 113-119","Ullmann reaction, Schlenk tube used, alternative reaction conditions"
CC(C)[C@H](N)C(N)=O.CC(=O)C1=C(I)C=CC(C2=CC=CC=C2)=C1,CC1=N[C@@H](C(C)C)C(=O)NC2=CC=C(C3=CC=CC=C3)C=C21,CuBr,94,"Copper-catalyzed ligand-free amidation of aryl iodides and amino acid | Molecular Diversity (2015), 19(4), 695-701","stereoselective, thermal, 99%ee, sealed tube used"
CCOC(=O)NCCO.CC(C)(C)C1=CC=C(I)C=C1,CC(C)(C)C1=CC=C(N2CCOC2=O)C=C1,Dipivaloylmethane + NaI,94,"Copper-Catalyzed One-Pot Synthesis of N-Aryl Oxazolidinones from Amino | Organic Letters (2014), 16(19), 5020-5023",Ullmann reaction
CC1=C(C)C=C2NC=NC2=C1.CC1=CC=C(NS(=O)(=O)C2=C(Br)C=CC(Br)=C2)C=C1,CC1=CC=C(N2C3=NC4=CC(C)=C(C)C=C4N3C3=CC=C(Br)C=C3S2(=O)=O)C=C1,"1,2-diaminobenzene + NaI",94,"Copper-Catalyzed Domino Synthesis of Nitrogen Heterocycle-Fused | ACS Combinatorial Science (2015), 17(2), 113-119","Ullmann reaction, Schlenk tube used, alternative reaction conditions"
IC1=CC=CC=C1.ClC1=C2C=CNC2=NC=C1,ClC1=C2C=CN(C3=CC=CC=C3)C2=NC=C1,"trans-1,2-diaminocyclohexane + NaI",94,"Rhodium-Catalyzed Regioselective C-H Chlorination of 7-Azaindoles Using | Organic Letters (2014), 16(20), 5294-5297",N-arylation
CC1=CC=C(I)C=C1.CCOC(=O)NCCO,CC1=CC=C(N2CCOC2=O)C=C1,Dipivaloylmethane + NaI,94,"Copper-Catalyzed One-Pot Synthesis of N-Aryl Oxazolidinones from Amino | Organic Letters (2014), 16(19), 5020-5023",Ullmann reaction
COC1=CC=C(I)C=C1.NC(=O)[C@@H](O)CC1=CC=CC=C1,COC1=CC=C(NC(=O)[C@@H](O)CC2=CC=CC=C2)C=C1,TMEDA + NaI,94,"Synthesis of Î±-Hydroxycarboxylic Acid Anilides via Copper-Catalyzed C-N | Synthesis (2015), 47(23), 3751-3757","chemoselective, sealed tube used, ee (95%)"
CC1=C(C)C=C2NC=NC2=C1.CC1=C(NS(=O)(=O)C2=C(Br)C=CC=C2)C=CC=C1,CC1=C(C)C=C2C(=C1)N=C1N2C2=CC=CC=C2S(=O)(=O)N1C1=C(C)C=CC=C1,"1,2-diaminobenzene + NaI",93,"Copper-Catalyzed Domino Synthesis of Nitrogen Heterocycle-Fused | ACS Combinatorial Science (2015), 17(2), 113-119","Ullmann reaction, Schlenk tube used, alternative reaction conditions"
CCOC(=O)NCCO.CC(=O)C1=CC=C(I)C=C1,CC(=O)C1=CC=C(N2CCOC2=O)C=C1,Dipivaloylmethane + NaI,93,"Copper-Catalyzed One-Pot Synthesis of N-Aryl Oxazolidinones from Amino | Organic Letters (2014), 16(19), 5020-5023",Ullmann reaction
IC1=CC=CC=C1.BrC1=CN=C2NC=CC2=C1,BrC1=CN=C2C(=C1)C=CN2C1=CC=CC=C1,"trans-1,2-diaminocyclohexane + NaI",93,"Rhodium-Catalyzed Regioselective C-H Chlorination of 7-Azaindoles Using | Organic Letters (2014), 16(20), 5294-5297",N-arylation
IC1=CC=CC=C1.NC(=O)C(O)C1=CC=C(Cl)C=C1,O=C(NC1=CC=CC=C1)C(O)C1=CC=C(Cl)C=C1,TMEDA + NaI,93,"Synthesis of Î±-Hydroxycarboxylic Acid Anilides via Copper-Catalyzed C-N | Synthesis (2015), 47(23), 3751-3757","chemoselective, sealed tube used"
IC1=CC=CC2=C1C=CC=C2.CCOC(=O)NCCO,O=C1OCCN1C1=CC=CC2=C1C=CC=C2,Dipivaloylmethane + NaI,93,"Copper-Catalyzed One-Pot Synthesis of N-Aryl Oxazolidinones from Amino | Organic Letters (2014), 16(19), 5020-5023",Ullmann reaction
COC(=O)C1=C(I)C=CC=C1.COC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,COC(=O)C1=C(N(C(=O)C2=CC=CC=C2)C2=CC=C(OC)C=C2)C=CC=C1,NaI + 500734-45-2,93,"Copper-catalyzed C-N cross-coupling of substituted 2-halobenzoates with | Synthesis (2013), 45(14), 1955-1964","Ullmann reaction, aerobic, sealed tube used"
C1=CNC=N1.BrC1=C(C2=CN3C=CC=CC3=N2)C=CC=C1,C1=CC2=NC(C3=C(N4C=CN=C4)C=CC=C3)=CN2C=C1,NaI,92,"Ligand-free, copper-catalyzed Ullmann-type C-N coupling. Regioselective | Synlett (2013), 24(20), 2751-2757","regioselective, Ullmann coupling reaction"
N#CC1=C(N)C=CC=C1.CC1=CC=C([I+]C2=CC=C(C)C=C2)C=C1.O=S(=O)([O-])C(F)(F)F,CC1=CC=C(NC2=C3C=CC=CC3=NC3=C2C=C(C)C=C3)C=C1,"1,10-Phenanthroline-5,6-dione",92,"Diverse Tandem Cyclization Reactions of o-Cyanoanilines and | Organic Letters (2014), 16(23), 6228-6231",sealed tube used
NC1=C(C(=O)NNC2=CC=CC=C2)C=CC=C1.O=CC1=C(Br)C=CC(Cl)=C1,O=C1C2=CC=CC=C2N=C2C3=CC(Cl)=CC=C3N(C3=CC=CC=C3)N12,CuBr,92,"Copper(I)-Catalyzed Synthesis of | Journal of Organic Chemistry (2013), 78(11), 5700-5704","chemoselective, Ullmann coupling reaction, key step"
O=CC1=C(I)C=CC=C1.NC1=C(C(=O)NNC2=CC=CC=C2)C=CC=C1,O=C1C2=CC=CC=C2N=C2C3=CC=CC=C3N(C3=CC=CC=C3)N12,CuBr,92,"Copper(I)-Catalyzed Synthesis of | Journal of Organic Chemistry (2013), 78(11), 5700-5704","Ullmann coupling reaction, key step, alternative preparation shown"
COC1=CC=C(Br)C(C=O)=C1.NC1=C(C(=O)NNC2=CC=CC=C2)C=CC=C1,COC1=CC=C2C(=C1)C1=NC3=CC=CC=C3C(=O)N1N2C1=CC=CC=C1,CuBr,92,"Copper(I)-Catalyzed Synthesis of | Journal of Organic Chemistry (2013), 78(11), 5700-5704","Ullmann coupling reaction, key step"
